date,price,market_cap,total_volume,hash_rate_ths,transaction_volume,MA_10,MA_50,EMA_10,EMA_50,RSI_14,Bollinger_High,Bollinger_Low,Bollinger_Middle,MACD,MACD_Signal,MACD_Diff,EMA_Diff,Day,Month,Weekday,Quarter,Weekday_Sin,Weekday_Cos,Month_Sin,Month_Cos,Price_Lag_1,MarketCap_Lag_1,TotalVolume_Lag_1,HashRate_Lag_1,TransactionVolume_Lag_1,Price_Lag_2,MarketCap_Lag_2,TotalVolume_Lag_2,HashRate_Lag_2,TransactionVolume_Lag_2,Price_Lag_3,MarketCap_Lag_3,TotalVolume_Lag_3,HashRate_Lag_3,TransactionVolume_Lag_3,Price_Lag_5,MarketCap_Lag_5,TotalVolume_Lag_5,HashRate_Lag_5,TransactionVolume_Lag_5,Price_Lag_7,MarketCap_Lag_7,TotalVolume_Lag_7,HashRate_Lag_7,TransactionVolume_Lag_7
2024-03-06 00:00:00,-0.4375277560005784,-0.4489069265666959,2.003764060487533,-1.1763441741243792,-1.157237339036674,-0.6860964911702793,-1.713866865114737,-0.6511074710018786,-1.4964328902474,1.2998694714925911,-0.5706977636635496,-1.4574647651612629,-1.022149711403645,1.6459575934628667,1.280290080077789,1.5131987542744587,1.3758314698198533,6,3,2,1,1.3270686158262923,-0.8724168218868263,1.5876592914401717,0.1534110042815198,-0.12887675256797954,-0.17297538445948293,1.2137489304593037,0.08473348866237057,-0.8434759527441082,-0.5137531761208973,-0.5403075057082648,-0.5021876620216504,-1.6862875674067437,-1.3018428380658271,-0.5811421784247924,-0.5973780161509947,-0.5705967665941559,-0.4616573282598251,-1.1224235201566846,-0.6239971752022264,-0.6298361162181967,0.9672426206302371,-0.4886105768751576,-0.8744849030522955,-0.9437523576260516,-0.9586199884508741,0.4061945245783989,-0.5034894113989747,-0.9200919863087548
2024-03-07 00:00:00,-0.2957597824665482,-0.32224541738738005,1.1631873126894894,0.6773700588035287,-0.7600099529361457,-0.5721397788014565,-1.6686660703953036,-0.5795182720930532,-1.4385768529496437,1.4842424250772432,-0.47060750540524376,-1.4492518915528225,-0.9637844768908118,1.701862367098856,1.3810241519433302,1.3757231037023698,1.442571542093325,7,3,3,1,1.629736316497442e-16,-1.5453027891328706,1.5876592914401717,0.1534110042815198,-0.4278245513391938,-0.43922707364711205,2.003902702323437,-1.1711469901000855,-1.1523838813031404,-0.11802814052453178,-0.16226308937664435,1.2136916865018283,0.09147901920792081,-0.8425566088349568,-0.5048413055512626,-0.5314989341819947,-0.5015236860093322,-1.6823586971636448,-1.2982398931793087,-0.5359656021534437,-0.5475606653579055,-0.15339645707959668,-1.7839215175835914,-1.4551196870390608,-0.5080918506021351,-0.539634025731345,1.6783450286689243,-1.2866589855208876,-0.9689893756069342
2024-03-08 00:00:00,-0.23467933265769894,-0.24672114442175175,0.28479105038567215,-0.5275441925996114,-0.8287527036717196,-0.4734417799635231,-1.6210417049270098,-0.5093362016041798,-1.3798238791248818,1.5598782295809077,-0.37280214171399634,-1.4335270752405658,-0.902989005652229,1.7499120577516016,1.4717643359921648,1.2438393483288184,1.5038426892527335,8,3,4,1,-1.3270686158262919,-0.8724168218868272,1.5876592914401717,0.1534110042815198,-0.285501556300133,-0.31206341661678294,1.1631328575951472,0.6894166821405914,-0.7560978276663559,-0.4182872498450812,-0.42969195365970825,2.004012787327927,-1.1716709239130256,-1.1513221121773607,-0.10727912514864005,-0.1516814414876839,1.2140737651557567,0.10174330354193681,-0.8396810789404255,-0.5639545715943338,-0.5802136878667992,-0.5692400899552459,-0.44803751955169135,-1.1201545563822968,-0.606937190140713,-0.6127368573335821,0.9733589199638584,-0.47061400835172307,-0.8801287548763826
2024-03-09 00:00:00,-0.12991381704427518,-0.15659644753704555,0.8087157825379631,-0.11045849019083255,-1.3244583145675066,-0.38388753106066564,-1.5678692455079024,-0.4320025347888856,-1.3179449450635703,1.6859099872075343,-0.2715754997066924,-1.4060112918184955,-0.8345735846574996,1.8123170445008325,1.5575426918958648,1.1783608737551328,1.5772043744803288,9,3,5,1,-1.327068615826292,0.4733551126052614,1.5876592914401717,0.1534110042815198,-0.2241819765782593,-0.2362397286859078,0.28453481047842016,-0.5199497048158487,-0.8246776747724754,-0.2753399663999013,-0.30196606962320593,1.1630648947937798,0.6996623251550445,-0.7552187703515006,-0.40893218080465016,-0.42036458113490355,2.0042650261823414,-1.1659081180120299,-1.1479575611847748,-0.4870932742898667,-0.5138482970342254,-0.5001741443089299,-1.6885012320098804,-1.2957760134972711,-0.518439488139685,-0.5300223863750918,-0.14565132449950832,-1.7609305710244094,-1.462911305449156
2024-03-10 00:00:00,-0.11517788035945703,-0.13717646250665042,-0.7091499430695708,-1.0373156066547842,-1.2575334211952671,-0.3367863148925094,-1.5149852995862136,-0.3659287889407673,-1.2577288720226725,1.7036177869879963,-0.18277983438523712,-1.366881216195094,-0.7672327536084526,1.8418617031198246,1.6324081795384193,1.0343498467581398,1.6248699277068352,10,3,6,1,-4.000088139639765e-16,1.1462410798513052,1.5876592914401717,0.1534110042815198,-0.11900630405349961,-0.14575773365153397,0.8085798983956353,-0.10132287856169672,-1.3192085837209047,-0.2137514132582513,-0.22580714341704108,0.2842807890838478,-0.5167042867392012,-0.8237669980050993,-0.26532126772847137,-0.2920396464680907,1.1634552907917328,0.7120939879938479,-0.7524815656429586,-0.08661102822713475,-0.1312270522578131,1.2152460933568512,0.12448419389054871,-0.8377255728868023,-0.5465766597374614,-0.5628496447343936,-0.5608905344632387,-0.4301973900576598,-1.126707139627873
2024-03-11 00:00:00,-0.07177992328363123,-0.0935299305990649,-0.1560101043526263,0.21394150057155278,-1.068432451616589,-0.2752127101858853,-1.4610351143530622,-0.30362013675283583,-1.1976248967700447,1.757612375154837,-0.1042142375232306,-1.3084551464326302,-0.6960174049267499,1.8591401074138871,1.6959515061606134,0.8849376118306047,1.6630359557877947,11,3,0,1,-2.4687183554829374e-17,1.1462410798513052,1.5876592914401717,0.1534110042815198,-0.10421267618813512,-0.12626075835145936,-0.709634510675852,-1.0316047146820329,-1.252442286097519,-0.1081143960790669,-0.13492510152675918,0.8084368527676878,-0.0956543056988858,-1.3180698983291952,-0.20344679107844751,-0.21552352521808854,0.2848155582384611,-0.5086073809099727,-0.820921226992375,-0.39047970391067394,-0.40189356793878944,2.0053557311807473,-1.1636896613544938,-1.145660289519049,-0.4693083803157839,-0.4961301295537224,-0.4919249752042128,-1.665878200955352,-1.3029782200650806
2024-03-12 00:00:00,0.161766803898087,0.13840293855632685,0.9282481414539839,-1.1300013183011808,-1.449751760629945,-0.19838741790442757,-1.4009152603809276,-0.20825190692671328,-1.1277732093804171,2.0172163007934523,0.004602486386410853,-1.2623260440009343,-0.6143842605054999,1.958267077089977,1.7677317516901883,0.9936356298728769,1.7667033687007774,12,3,1,1,1.327068615826292,0.4733551126052614,1.5876592914401717,0.1534110042815198,-0.06064481614444546,-0.08244119035466581,-0.15636760491222446,0.22427576408042318,-1.063789439905643,-0.0932558771512409,-0.11534192450593839,-0.7100990649140937,-1.0313209302329187,-1.25133438400246,-0.09731935636182638,-0.12421523500007756,0.808885509684944,-0.08605690705865057,-1.314441253114297,-0.24581397899282045,-0.27262135909509405,1.1646328476535281,0.7447160501196445,-0.7506227318843486,-0.06670557269445496,-0.11146722575632222,1.2210019231069542,0.14011683035665856,-0.8432334520423017
2024-03-13 00:00:00,0.11105129249888845,0.084321806489273,0.854004006879136,-0.24948705766042453,-1.097488966902016,-0.12397367126763961,-1.3380953186869156,-0.1398624609864768,-1.0632893896529094,1.8086881885813277,0.07838988866010327,-1.1791190201809094,-0.5336534462026413,1.9833702707314713,1.8304602669952157,0.8741850019955053,1.8116305552307284,13,3,2,1,1.3270686158262923,-0.8724168218868263,1.5876592914401717,0.1534110042815198,0.1738162462907441,0.15041117354368572,0.9281397162339167,-1.1246328982940679,-1.4442051147356907,-0.0494969101827902,-0.07132861762885484,-0.15671499514982754,0.23182901288802796,-1.0627685181694622,-0.0823918570854718,-0.10454021038997366,-0.7094009316777812,-1.0250579600615872,-1.2478114341263935,-0.1834850387559433,-0.1955404080560603,0.2860838746321799,-0.49574766233854545,-0.8189865187376538,-0.3721832391356403,-0.38357801234740535,2.009963147608452,-1.14309016557556,-1.1523072184064878
2024-03-14 00:00:00,0.2357105318779471,0.21084068487996427,0.39514936356532854,-0.85349114562807,-1.5385347461540861,-0.04445068875213179,-1.272716643811877,-0.06021444048406344,-0.994873256708497,1.9475840246524048,0.14865263792430597,-1.073864229813976,-0.4440621353064184,2.0347259416265033,1.891494561273122,0.8518273134174931,1.877612365871043,14,3,3,1,1.629736316497442e-16,-1.5453027891328706,1.5876592914401717,0.1534110042815198,0.12290218370425345,0.09611563755531595,0.8538785263282941,-0.2408651539797464,-1.0927770983043634,0.18599259690341646,0.16255325336682475,0.9280219895007515,-1.1248875926863233,-1.4430087983919673,-0.03842974007175769,-0.06032047550946964,-0.1561077759440241,0.2425934614923795,-1.0595442178697472,-0.07657810565394343,-0.10355809461969813,0.8100996920101404,-0.06635637725686473,-1.3119594120631186,-0.22675150629078536,-0.253616009680309,1.1704622430493,0.7579572358055059,-0.7558084178529934
2024-03-15 00:00:00,0.10744729885564674,0.08490017297718641,0.7988452386750661,-1.4378615723552166,-1.6977031246095855,-0.01885216703729712,-1.2112058409707704,-0.019425880782892858,-0.9357879948816508,1.4364097524501482,0.16404788362608616,-0.917736915196841,-0.3594045645713982,1.9841504891901538,1.9296353752590265,0.549714841289045,1.862254598127188,15,3,4,1,-1.3270686158262919,-0.8724168218868272,1.5876592914401717,0.1534110042815198,0.2480494639075644,0.22313609833917578,0.39491847512248235,-0.8471010257205921,-1.5327777061394203,0.13485520386373767,0.10801766123851535,0.8537450734817271,-0.23600429937898992,-1.0917428115064758,0.1981530218908292,0.17465833118796736,0.9284510000867101,-1.1189580653618822,-1.4391822756375219,-0.06154096496757332,-0.08373783211961539,-0.7080299171930109,-1.0205592329939317,-1.2454034611195917,-0.1640925330600519,-0.17612375628631288,0.2931902286887463,-0.4777235750921871,-0.824425082179619
2024-03-16 00:00:00,-0.03951056595550646,-0.054047951040647066,1.4542936416136434,-0.6043954220458763,-1.3483240805142558,0.022365216552461195,-1.1531087618415194,-0.013984569718067453,-0.8866366307361168,0.9099746224384242,0.1377054096073316,-0.7374064241893902,-0.28558389735119843,1.8452796151864366,1.9308045329636256,0.061820544075954956,1.7758648409411388,16,3,5,1,-1.327068615826292,0.4733551126052614,1.5876592914401717,0.1534110042815198,0.11928408042872929,0.09669629696939838,0.7987070870756325,-1.433630690211006,-1.6915688941818605,0.2605514325772091,0.2355997159168651,0.394687829410822,-0.8457492710198525,-1.5315405524802648,0.14677822462453433,0.11986696020100872,0.8541862868291636,-0.2269070650090903,-1.0884726218810765,-0.01725594936197743,-0.039191674217197055,-0.154793914153322,0.267614622251111,-1.0573449641915635,-0.056619525594175976,-0.0836506271345076,0.816444396395553,-0.04998790978144762,-1.319221480980974
2024-03-17 00:00:00,-0.3610181508450136,-0.3815573063463669,0.29966873529058813,-0.506340580833014,-1.2727698401401635,0.015607269234677338,-1.1070599626489546,-0.07063905260849695,-0.8560765145667962,-0.017469384415909592,0.053816866191257286,-0.5302061546482633,-0.22988135632416815,1.5546772836806182,1.870335423660268,-0.751585237219446,1.5670204232432,17,3,6,1,-4.000088139639765e-16,1.1462410798513052,1.5876592914401717,0.1534110042815198,-0.028249124307727864,-0.04280268501886328,1.454306059340418,-0.5970848981130964,-1.3430177935966379,0.13122123006829906,0.10860088791443664,0.7985619507062007,-1.4356739691645934,-1.6902585281922184,0.27305799532543407,0.2480473909316983,0.39520446007974136,-0.8388249804516223,-1.5275738136228925,0.22106449599464145,0.19752170851004364,0.9296528318345982,-1.1159795185676396,-1.4365621425194086,-0.041502762945024176,-0.06372460412508542,-0.6994786326257171,-1.0005116104719785,-1.2524193397445489
2024-03-18 00:00:00,-0.12149177482865103,-0.14300829861650974,0.22467519831561727,-0.6043954220458763,-0.9065628393280223,0.027328609682559787,-1.0553577469129707,-0.07146779124536738,-0.8143001782522568,0.42559157269989395,-0.005147881646045679,-0.34727662642060997,-0.17250534295482267,1.4189391333943187,1.7932785890101635,-0.9704841834510552,1.4795016791215916,18,3,0,1,-2.4687183554829374e-17,1.1462410798513052,1.5876592914401717,0.1534110042815198,-0.35101541113954127,-0.37161044676249083,0.2994159130787361,-0.4986677461015789,-1.2676425984287079,-0.016959117241354283,-0.03151485909017522,1.4542997575869823,-0.5942859648317315,-1.341868130720828,0.14312738018538143,0.1204529222841692,0.7990122299454505,-1.4308519890308975,-1.6860404126819382,0.16931235453242618,0.14232587637150365,0.8553957897878609,-0.20948680561742394,-1.0862412972072977,0.0030167427101016075,-0.01894074884863611,-0.14704675038889656,0.2826953854602405,-1.0636652149157193
2024-03-19 00:00:00,-0.17626622298728242,-0.1919323382899138,0.36605585608489266,0.032961045837736416,-0.5584541051974325,0.022528503195086796,-1.0048808590130163,-0.08255640664125811,-0.77700109020013,0.2843065546505794,-0.059631914742679454,-0.1966157034519662,-0.12846545972616827,1.2642208860234727,1.6989410689344508,-1.1985277367865597,1.3746225154774816,19,3,1,1,1.327068615826292,0.4733551126052614,1.5876592914401717,0.1534110042815198,-0.11055128954921661,-0.13211571469720568,0.22440514862059244,-0.5970848981130964,-0.9023034192984973,-0.34114119251058717,-0.36177637427097803,0.29916504301943503,-0.4952991407925726,-1.2665276880713918,-0.00574089113958987,-0.0203199853828465,1.4546423073662818,-0.5864655362747642,-1.3382017939969693,0.2965196410790655,0.2714525145740937,0.3964613737964703,-0.8313112652648735,-1.5248556866913547,0.24259909962464707,0.21903573157595282,0.9358237674011833,-1.0955639805410329,-1.4442851166196264
2024-03-20 00:00:00,-0.6025852548374848,-0.6064019793784213,1.4172385865703676,-0.3592583190137183,-1.3063089434620865,-0.027945841182006256,-0.9678032047633806,-0.17265607741326433,-0.763260834031552,-0.6355389677551497,-0.056895993095994454,-0.2032424707318531,-0.1302182020488832,0.9173029088290918,1.5501670899200912,-1.916895279602602,1.113733526628298,20,3,2,1,1.3270686158262923,-0.8724168218868263,1.5876592914401717,0.1534110042815198,-0.16554017962936513,-0.1812337130684341,0.36581828429397706,0.0426265899617755,-0.5550196183518117,-0.09962229433159354,-0.12122276729325471,0.22413839371229116,-0.5942859648317315,-0.9013569523734143,-0.3314279745894777,-0.3521304690466534,0.29969736687865534,-0.48712595359757344,-1.2629806751242942,0.16563469490309002,0.14291616393319603,0.8002274321360303,-1.4329227974918246,-1.6831466043820686,0.1905729295311035,0.1635453756226873,0.8616746569278454,-0.19256646488502643,-1.092668435393626
2024-03-21 00:00:00,-0.167848128517107,-0.18877405571551326,1.0794941974755994,-1.78105351660024,-1.5536032505634132,-0.03789435638417484,-0.9188108922830511,-0.1637468603672612,-0.7275269789129148,0.11547305951120011,-0.07108292068070621,-0.13258537213746124,-0.10339281217823586,0.8388021060174763,1.4145606430917603,-1.7431307121444364,1.0637255481951524,21,3,3,1,1.629736316497442e-16,-1.5453027891328706,1.5876592914401717,0.1534110042815198,-0.5935282501543981,-0.5973465134792281,1.4172424920257787,-0.3510420180843003,-1.3011022222185882,-0.1548523887690068,-0.17055793042537773,0.36558147610496394,0.04912839142280954,-0.554233270238868,-0.0887878302180773,-0.1104486350774277,0.2246830435047227,-0.5864655362747642,-0.8983882948196986,0.015672996817716948,0.0011040931402930337,1.4557897859191329,-0.5748662894731116,-1.3356936112159918,0.3184537812219564,0.2933610308867586,0.40340729569974426,-0.8119933330926512,-1.5329052583864162
2024-03-22 00:00:00,-0.34238989526521657,-0.3625678643793263,0.2681533675756058,-1.045642207503763,-1.4667914356742129,-0.09010320710342924,-0.873698940366619,-0.18963130713614998,-0.7022409541346037,-0.20481227894730672,-0.08513137529693005,-0.09080029205223121,-0.09060163547573122,0.6778087674151477,1.27205750298042,-1.8341425212125995,0.9451662996051334,22,3,4,1,-1.3270686158262919,-0.8724168218868272,1.5876592914401717,0.1534110042815198,-0.15708912832595118,-0.17806290952520962,1.0794205164346997,-1.778090722251323,-1.5478105018517216,-0.5847177946488273,-0.588510484893807,1.4172283414099236,-0.34681890473383187,-1.2999718849533621,-0.1442743291586625,-0.1600151863952244,0.36610288858101697,0.059241751126984266,-0.5518143852548228,-0.31240623486759933,-0.33315576253067486,0.3009641460484854,-0.47391846500032314,-1.2605558849899028,0.18687579661996212,0.16413881294655774,0.8065864857132751,-1.4112852096074662,-1.6917816937782062
2024-03-23 00:00:00,-0.4973494131485849,-0.5161406779926527,0.05279982559173315,-0.016066374768693915,-1.561137502768077,-0.1531072327790837,-0.8335255503872055,-0.2402614501565483,-0.6859780925736997,-0.47063917487866913,-0.09688207569968425,-0.06561109565829298,-0.0846729249197662,0.46345827037055587,1.1127626107686563,-2.0557338945521577,0.7811071407947575,23,3,5,1,-1.327068615826292,0.4733551126052614,1.5876592914401717,0.1534110042815198,-0.33231422595378135,-0.3525457214079596,0.26789330566698927,-1.0399620821649318,-1.461204409887101,-0.14636426760666535,-0.1673731078501051,1.0793348260723832,-1.7821278533016551,-1.5465664171655904,-0.5761353757656651,-0.5799279914665985,1.417576981555834,-0.3381165795817848,-1.2963719032720447,-0.06798391606344634,-0.08968987185465947,0.22595757131671493,-0.5748662894731116,-0.8963677039843114,0.03612004832300499,0.021570035887152252,1.461195988771989,-0.5565371416261199,-1.3430434728760183
