date,price,market_cap,total_volume,hash_rate_ths,transaction_volume,MA_10,MA_50,EMA_10,EMA_50,RSI_14,Bollinger_High,Bollinger_Low,Bollinger_Middle,MACD,MACD_Signal,MACD_Diff,EMA_Diff,Day,Month,Weekday,Quarter,Weekday_Sin,Weekday_Cos,Month_Sin,Month_Cos,Price_Lag_1,MarketCap_Lag_1,TotalVolume_Lag_1,HashRate_Lag_1,TransactionVolume_Lag_1,Price_Lag_2,MarketCap_Lag_2,TotalVolume_Lag_2,HashRate_Lag_2,TransactionVolume_Lag_2,Price_Lag_3,MarketCap_Lag_3,TotalVolume_Lag_3,HashRate_Lag_3,TransactionVolume_Lag_3,Price_Lag_5,MarketCap_Lag_5,TotalVolume_Lag_5,HashRate_Lag_5,TransactionVolume_Lag_5,Price_Lag_7,MarketCap_Lag_7,TotalVolume_Lag_7,HashRate_Lag_7,TransactionVolume_Lag_7,Target_Price,price_Lag_1,price_Lag_2,price_Lag_3,price_Lag_5,price_Lag_7,market_cap_Lag_1,market_cap_Lag_2,market_cap_Lag_3,market_cap_Lag_5,market_cap_Lag_7,total_volume_Lag_1,total_volume_Lag_2,total_volume_Lag_3,total_volume_Lag_5,total_volume_Lag_7,hash_rate_ths_Lag_1,hash_rate_ths_Lag_2,hash_rate_ths_Lag_3,hash_rate_ths_Lag_5,hash_rate_ths_Lag_7,transaction_volume_Lag_1,transaction_volume_Lag_2,transaction_volume_Lag_3,transaction_volume_Lag_5,transaction_volume_Lag_7
2024-06-06,0.0894484414783581,0.071280658915902,-0.3042340873766052,-1.1449647609537512,0.5331363886410343,-0.09938482462740708,-0.3604081094772674,-0.075264154395617,-0.25718752222283753,62.89887413713458,0.10370161426607402,-0.31701506883826003,-0.10665672728609299,0.09184022216138346,0.0835489724490183,0.008291249712365167,-0.073872149044037,6,6,3,2,1.629736316497442e-16,-1.5453027891328706,0.1553519650437798,-1.2762204658487026,0.0563478853266132,0.0466029151884001,-0.3407613753690703,-1.5992060863981934,0.1594533278640979,-0.0701076889665404,-0.0787094441904946,-0.402586718784358,-1.0549685465166818,0.639886173852515,-0.1418678874259704,-0.1438317193169509,-0.8982463833884505,0.0995152979510892,1.66703781307345,-0.1421320958855792,-0.1402711642876085,-0.7685716192399454,-0.6895332339743981,1.454254601838343,-0.1144968071798965,-0.1200566330301565,-0.5925731762627804,-1.5804633362959333,-0.2160205911042524,0.0569562373609325,0.0447565380329097,-0.0922206638888979,-0.1738906627978523,-0.1941547169359791,-0.1863330370010311,0.0350046015187186,-0.1008492507066549,-0.1759586511089297,-0.1925680832995738,-0.1920778925386731,-0.3403615256799749,-0.4017733147287328,-0.897943065881907,-0.7696811216658566,-0.6021074844570783,-1.6028274228198938,-1.0607405754046637,0.0727137419180986,-0.7157762179586062,-1.6028274228198938,0.1577159902685389,0.6390539574252001,1.670224420986733,1.4570897709257364,-0.2192302401880401
2024-06-07,0.0569562373609325,0.0504770406191302,-0.6276955777604452,-0.7216287727337006,-2.0183614824906253,-0.08874028176374352,-0.3459885419930638,-0.05122408316715345,-0.24486815910190537,61.050733984032874,0.12183269158631789,-0.30681013893234066,-0.09248872367301138,0.09681137817124148,0.08620145359346293,0.010609924577778554,-0.0444343152440079,7,6,4,2,-1.327068615826292,-0.8724168218868272,0.1553519650437798,-1.2762204658487026,0.1012147575389462,0.0830227885276425,-0.3046256378860573,-1.1396516305865076,0.53398407103933,0.0680089703926633,0.0582860289226886,-0.3411478142315133,-1.6022077721919057,0.1599102607865202,-0.0591362039443687,-0.0677359190857993,-0.4019391059521291,-1.0487898491866496,0.6404138190593294,-0.124238159706596,-0.1322615305657659,-1.0925857295401138,-0.740267818495956,1.3756391511111143,-0.0521303484540309,-0.0632493690184621,-0.5556133634112599,-0.3169892033460675,1.1762360132138387,-0.0526906459950522,0.0894484414783581,0.0447565380329097,-0.0922206638888979,-0.1766192082860747,-0.1255377325849599,0.071280658915902,0.0350046015187186,-0.1008492507066549,-0.1847202070680414,-0.1367132963920585,-0.3042340873766052,-0.3403615256799749,-0.4017733147287328,-1.0936389113410017,-0.5651003066002898,-1.1449647609537512,-1.6028274228198938,-1.0607405754046637,-0.7650568404509008,-0.3708118605125475,0.5331363886410343,0.1577159902685389,0.6390539574252001,1.378038527832619,1.1755847023602106
2024-06-08,-0.0526906459950522,-0.059050231961049,-0.8090064845658572,0.7451420476828534,-0.222807549858859,-0.08102854506176468,-0.3370228119168291,-0.05149073095404413,-0.23733178603889155,55.160628911129436,0.12100123642029391,-0.2875332036776467,-0.08326598362867639,0.09085613502610876,0.0871323898799921,0.003723745146116661,-0.067644132091257,8,6,5,2,-1.327068615826292,0.4733551126052614,0.1553519650437798,-1.2762204658487026,0.0685953464679227,0.0621366945657005,-0.6281614337048377,-0.7147514238322742,-2.011467369606136,0.1130726475424789,0.0948669249694475,-0.3050044243703706,-1.1399932585213697,0.5342683226632193,0.079621658979368,0.0699020802086449,-0.3405102950372263,-1.5979792673829556,0.1611980891922556,-0.1214538424790504,-0.1233193846914534,-0.8968558620180158,0.1222201183705202,1.6662142867783811,-0.1225206255243427,-0.120559596980202,-0.7599323381543674,-0.6707619605720317,1.4572247515072074,-0.0534748926531584,0.0569562373609325,0.0894484414783581,0.0447565380329097,-0.1738906627978523,-0.1941547169359791,0.0504770406191302,0.071280658915902,0.0350046015187186,-0.1759586511089297,-0.1925680832995738,-0.6276955777604452,-0.3042340873766052,-0.3403615256799749,-0.897943065881907,-0.7696811216658566,-0.7216287727337006,-1.1449647609537512,-1.6028274228198938,0.0727137419180986,-0.7157762179586062,-2.0183614824906253,0.5331363886410343,0.1577159902685389,1.670224420986733,1.4570897709257364
2024-06-09,-0.0534748926531584,-0.060207265309552,-1.0949313735011976,-0.1838128052476296,1.6607043968831656,-0.06774273062697742,-0.3288788973433594,-0.051851487626610356,-0.23012171178847066,55.11966703815389,0.11011109656415742,-0.25323101213895044,-0.0715599577873965,0.08509238770006061,0.0867243894440058,-0.0016320017439451912,-0.0901431276502535,9,6,6,2,-4.0000881396397653e-16,1.1462410798513052,0.1553519650437798,-1.2762204658487026,-0.0414808043502758,-0.0478247974147515,-0.8095139911740542,0.7574390872473414,-0.2201684638590499,0.0803101540402538,0.0738884875946696,-0.6286087345857162,-0.7126335845159543,-2.0100095110938065,0.1248945432628739,0.1066545453073578,-0.3043728430796628,-1.134117563150406,0.534963244839137,-0.0381145007244887,-0.0466618574139148,-0.4005998508908783,-1.0446753256252987,0.6407284424380825,-0.1045319405929088,-0.1125072240190561,-1.0834754984710142,-0.7213009258900271,1.3783185024281184,-0.0275539387062324,-0.0526906459950522,0.0569562373609325,0.0894484414783581,-0.0922206638888979,-0.1766192082860747,-0.059050231961049,0.0504770406191302,0.071280658915902,-0.1008492507066549,-0.1847202070680414,-0.8090064845658572,-0.6276955777604452,-0.3042340873766052,-0.4017733147287328,-1.0936389113410017,0.7451420476828534,-0.7216287727337006,-1.1449647609537512,-1.0607405754046637,-0.7650568404509008,-0.222807549858859,-2.0183614824906253,0.5331363886410343,0.6390539574252001,1.378038527832619
2024-06-10,-0.0275539387062324,-0.0352767972817749,-1.1031469471260462,-0.8683058547753552,0.8584890528860268,-0.05794435123910467,-0.3216012304749254,-0.04743375145926891,-0.22217787754995152,56.275405003749974,0.08518136385370464,-0.24187988087371362,-0.07834925851000449,0.08167468583410745,0.08571444872202615,-0.004039762887918699,-0.1016366824630321,10,6,0,2,-2.4687183554829374e-17,1.1462410798513052,0.1553519650437798,-1.2762204658487026,-0.0422681213334324,-0.048986417806416,-1.095504562652338,-0.1749482364364138,1.6588800168598423,-0.0302488369874777,-0.0365591756856197,-0.8099996966494201,0.7680784671323521,-0.2195365023571568,0.0919799506024873,0.0855777163948968,-0.6279239891839701,-0.7052349105262172,-2.005284975743648,0.1016625287361239,0.0919921636133901,-0.3391773852958132,-1.6027557553624254,0.1620439871465285,-0.1017328803495672,-0.1035173630399487,-0.8880301215774226,0.1378614845158856,1.669968474781582,-0.0398611348612041,-0.0534748926531584,-0.0526906459950522,0.0569562373609325,0.0447565380329097,-0.1738906627978523,-0.060207265309552,-0.059050231961049,0.0504770406191302,0.0350046015187186,-0.1759586511089297,-1.0949313735011976,-0.8090064845658572,-0.6276955777604452,-0.3403615256799749,-0.897943065881907,-0.1838128052476296,0.7451420476828534,-0.7216287727337006,-1.6028274228198938,0.0727137419180986,1.6607043968831656,-0.222807549858859,-2.0183614824906253,0.1577159902685389,1.670224420986733
2024-06-11,-0.0398611348612041,-0.0474810478605587,-0.7823136631747907,-1.650583625664186,-0.560023741073404,-0.042514993031627174,-0.31463392887579694,-0.04605691207780258,-0.21502820136607909,55.544040955900826,0.07813119587217784,-0.24015568046920097,-0.08101224229851156,0.07708446290301699,0.08398845155822432,-0.006903988655207333,-0.1191215796626048,11,6,1,2,1.327068615826292,0.4733551126052614,0.1553519650437798,-1.2762204658487026,-0.0162456868721645,-0.0239571132731683,-1.1037220235552387,-0.8619704749402348,0.8585657284611882,-0.031039607473453,-0.0377259319342607,-1.096050831662501,-0.1697058322449073,1.658645623496162,-0.0190923081184179,-0.0253879604642649,-0.8092851509979736,0.7807539440878077,-0.2176477082646556,0.1472679391029622,0.1290159295408561,-0.3030436661744772,-1.1313844385462586,0.5353947742490688,-0.0179522551019645,-0.0264507927878511,-0.3924954116307997,-1.0245347177979944,0.640689360916892,-0.2053013513975396,-0.0275539387062324,-0.0534748926531584,-0.0526906459950522,0.0894484414783581,-0.0922206638888979,-0.0352767972817749,-0.060207265309552,-0.059050231961049,0.071280658915902,-0.1008492507066549,-1.1031469471260462,-1.0949313735011976,-0.8090064845658572,-0.3042340873766052,-0.4017733147287328,-0.8683058547753552,-0.1838128052476296,0.7451420476828534,-1.1449647609537512,-1.0607405754046637,0.8584890528860268,1.6607043968831656,-0.222807549858859,0.5331363886410343,0.6390539574252001
2024-06-12,-0.2053013513975396,-0.207707245935163,-0.0890404503371828,-0.5260593300114932,1.095927506812648,-0.04538320734277366,-0.3138885614048676,-0.07501044649957295,-0.21464675626927363,46.7487257771865,0.07970534236547783,-0.25588877937043897,-0.08809171850248057,0.059412168827007464,0.07907319501198094,-0.01966102618497348,-0.2001749945935542,12,6,2,2,1.3270686158262923,-0.8724168218868263,0.1553519650437798,-1.2762204658487026,-0.0286010656904159,-0.0362097474393661,-0.7828150379194977,-1.6471387475160315,-0.5565855345718431,-0.0049030276899291,-0.012585965665711,-1.1042700327573134,-0.8607047896807841,0.8587003283325715,-0.0198867497390461,-0.0265601889480088,-1.095289291413565,-0.1603723305010734,1.657559763115969,0.1141115911235794,0.1077835148428953,-0.6265613909008457,-0.6955584609274567,-2.0020372422506827,0.1225648965447453,0.112943083217951,-0.3311622227315337,-1.5804633362959333,0.160234253045316,-0.1368503175146478,-0.0398611348612041,-0.0275539387062324,-0.0534748926531584,0.0569562373609325,0.0447565380329097,-0.0474810478605587,-0.0352767972817749,-0.060207265309552,0.0504770406191302,0.0350046015187186,-0.7823136631747907,-1.1031469471260462,-1.0949313735011976,-0.6276955777604452,-0.3403615256799749,-1.650583625664186,-0.8683058547753552,-0.1838128052476296,-0.7216287727337006,-1.6028274228198938,-0.560023741073404,0.8584890528860268,1.6607043968831656,-2.0183614824906253,0.1577159902685389
2024-06-13,-0.1368503175146478,-0.1401838481116293,-0.1788840535610916,-0.5749516906920447,1.393019424658171,-0.04167917281445321,-0.3111094929827517,-0.08625405941140474,-0.2115959155337981,50.25832817393455,0.07912845073040563,-0.25288035525564084,-0.08687595226261761,0.050349773962364494,0.07332851080205766,-0.022978736839693162,-0.2405317825244443,13,6,3,2,1.629736316497442e-16,-1.5453027891328706,0.1553519650437798,-1.2762204658487026,-0.1946889805445421,-0.1970711601230534,-0.0893825666565627,-0.5184593556883251,1.0954415108987754,-0.0173126023866984,-0.0248927722423747,-0.7832950894218109,-1.650417883893216,-0.5557984644769229,0.0063711685433933,-0.0013023130423267,-1.1035071421971925,-0.8538337959876189,0.8588814168906174,0.0022235146401464,-0.004001292923926,-0.807903818922664,0.8144875652527944,-0.2163818091967145,0.168411788477967,0.1501644071919937,-0.295081023466228,-1.1109095032030958,0.5349660637577283,-0.2533759553581231,-0.2053013513975396,-0.0398611348612041,-0.0275539387062324,-0.0526906459950522,0.0894484414783581,-0.207707245935163,-0.0474810478605587,-0.0352767972817749,-0.059050231961049,0.071280658915902,-0.0890404503371828,-0.7823136631747907,-1.1031469471260462,-0.8090064845658572,-0.3042340873766052,-0.5260593300114932,-1.650583625664186,-0.8683058547753552,0.7451420476828534,-1.1449647609537512,1.095927506812648,-0.560023741073404,0.8584890528860268,-0.222807549858859,0.5331363886410343
2024-06-14,-0.2533759553581231,-0.2480524434694195,-0.4092752106669253,-1.4061218222614251,0.4665327230759705,-0.057794701961375726,-0.3074080807382398,-0.11663985867444443,-0.21323434846808537,44.84050786684971,0.08711798870013891,-0.2749336725233724,-0.09390784191161676,0.03338032797021756,0.06533887423568964,-0.03195854626547208,-0.3198582332609954,14,6,4,2,-1.327068615826292,-0.8724168218868272,0.1553519650437798,-1.2762204658487026,-0.1259699609177653,-0.1292800666962547,-0.1792468087144985,-0.567532372724312,1.3918293930288128,-0.1841290485622142,-0.1864653993765899,-0.0897157716338814,-0.5152053109628465,1.095466896724456,-0.0060960173319754,-0.0136668401060512,-0.7825849310008773,-1.6463611851151008,-0.5533771005468923,0.0014232379028754,-0.0051821746111563,-1.0938784163971038,-0.1418749179946966,1.656746744503879,0.1350798769682659,0.1288186967698741,-0.6181285196985727,-0.676763955835919,-2.0118519073034875,-0.3060683719958646,-0.1368503175146478,-0.2053013513975396,-0.0398611348612041,-0.0534748926531584,0.0569562373609325,-0.1401838481116293,-0.207707245935163,-0.0474810478605587,-0.060207265309552,0.0504770406191302,-0.1788840535610916,-0.0890404503371828,-0.7823136631747907,-1.0949313735011976,-0.6276955777604452,-0.5749516906920447,-0.5260593300114932,-1.650583625664186,-0.1838128052476296,-0.7216287727337006,1.393019424658171,1.095927506812648,-0.560023741073404,1.6607043968831656,-2.0183614824906253
2024-06-15,-0.3060683719958646,-0.3064829449676959,-0.470290245787569,-1.112767658178115,-0.638812161415196,-0.09287719296425316,-0.3050765088879807,-0.15108140655106628,-0.21687489841035124,42.603961755101494,0.09583086885799076,-0.3085491950826943,-0.10635916311235176,0.015501391715009472,0.05537137773155361,-0.03986998601654414,-0.4046658530593318,15,6,5,2,-1.327068615826292,0.4733551126052614,0.1553519650437798,-1.2762204658487026,-0.2429517965418698,-0.2375763056507595,-0.4096908911782005,-1.401773662336094,0.4675382399912067,-0.1151085984658138,-0.1183745820790514,-0.1795990440260089,-0.5645623793511231,1.3917181261356222,-0.1736869052034222,-0.1759972633976844,-0.0891195595563703,-0.5071030632443468,1.0952729956997789,0.0278740187091216,0.0202621509013031,-1.1020954183137122,-0.8465630635454808,0.8589538397883159,0.0225993508664322,0.0164374075888545,-0.7992073690342358,0.8274597303415541,-0.2195913393540449,-0.2923525328032668,-0.2533759553581231,-0.1368503175146478,-0.2053013513975396,-0.0275539387062324,-0.0526906459950522,-0.2480524434694195,-0.1401838481116293,-0.207707245935163,-0.0352767972817749,-0.059050231961049,-0.4092752106669253,-0.1788840535610916,-0.0890404503371828,-1.1031469471260462,-0.8090064845658572,-1.4061218222614251,-0.5749516906920447,-0.5260593300114932,-0.8683058547753552,0.7451420476828534,0.4665327230759705,1.393019424658171,1.095927506812648,0.8584890528860268,-0.222807549858859
2024-06-16,-0.2923525328032668,-0.2971840603261946,-0.9942717706040956,0.3051108015578868,-0.5745446980841367,-0.13105729039241565,-0.3014250054857382,-0.1767670658696482,-0.21983480564144597,43.395401756929786,0.10265517194298583,-0.33309728696280855,-0.11522105750991136,0.0024111651063213613,0.04477933520650716,-0.0423681701001858,-0.4675985351662506,16,6,6,2,-4.0000881396397653e-16,1.1462410798513052,0.1553519650437798,-1.2762204658487026,-0.2958505039493595,-0.2962384540870134,-0.4707199426465621,-1.107335560120171,-0.6351872454861637,-0.2326035655321467,-0.2271496297720678,-0.4100919270782581,-1.4036325419518303,0.4678531271572955,-0.1043460291798902,-0.1075870915125606,-0.1789880652592941,-0.5566360250648141,1.391055024050793,0.0153152622489552,0.0078063508731524,-0.781206356938186,-1.6519209441749498,-0.5517390006531897,0.0217948366477199,0.0152502247414499,-1.0847663064257136,-0.1252152709041776,1.660465912092338,-0.2598573398929065,-0.3060683719958646,-0.2533759553581231,-0.1368503175146478,-0.0398611348612041,-0.0534748926531584,-0.3064829449676959,-0.2480524434694195,-0.1401838481116293,-0.0474810478605587,-0.060207265309552,-0.470290245787569,-0.4092752106669253,-0.1788840535610916,-0.7823136631747907,-1.0949313735011976,-1.112767658178115,-1.4061218222614251,-0.5749516906920447,-1.650583625664186,-0.1838128052476296,-0.638812161415196,0.4665327230759705,1.393019424658171,-0.560023741073404,1.6607043968831656
2024-06-17,-0.2598573398929065,-0.2607741852884034,-1.0240093999800743,-0.8194134940948051,-0.7244485745554129,-0.16273864811779953,-0.2966877076341357,-0.19187438841933152,-0.22140431678856207,45.31916934013565,0.09864257304282814,-0.3501215029243712,-0.12573946494077154,-0.005279978985771011,0.03476747236805153,-0.04004745135382254,-0.5056533056156987,17,6,0,2,-2.4687183554829374e-17,1.1462410798513052,0.1553519650437798,-1.2762204658487026,-0.2820809672570962,-0.2869027041423129,-0.9948218362743996,0.3157819339234565,-0.5710720804399476,-0.2857343088782007,-0.2860711403945092,-0.4711339025219211,-1.1074901316221692,-0.634363935254072,-0.2223864640561683,-0.2168723080047526,-0.4094430812348656,-1.3986963760127618,0.4686532373528664,-0.153506568656673,-0.1557223696824212,-0.0878126173470831,-0.4942189907700894,1.0950833469920165,0.0483856748710527,0.0408303206467578,-1.0929713650448103,-0.8271863244536654,0.8597219734556971,-0.27171850356158,-0.2923525328032668,-0.3060683719958646,-0.2533759553581231,-0.2053013513975396,-0.0275539387062324,-0.2971840603261946,-0.3064829449676959,-0.2480524434694195,-0.207707245935163,-0.0352767972817749,-0.9942717706040956,-0.470290245787569,-0.4092752106669253,-0.0890404503371828,-1.1031469471260462,0.3051108015578868,-1.112767658178115,-1.4061218222614251,-0.5260593300114932,-0.8683058547753552,-0.5745446980841367,-0.638812161415196,0.4665327230759705,1.095927506812648,0.8584890528860268
2024-06-18,-0.27171850356158,-0.2781359138293807,-0.4181339609660263,-0.2327051659281811,0.5603677459311458,-0.18464143387445234,-0.2914432905507419,-0.2063915002633767,-0.22337742215220985,44.72170484300762,0.1004129010326339,-0.3660828799688509,-0.1328349894681085,-0.012191823122822798,0.02537561326987666,-0.03756743639269946,-0.5409653843246448,18,6,1,2,1.327068615826292,0.4733551126052614,0.1553519650437798,-1.2762204658487026,-0.249458555692016,-0.2503484826442249,-1.024566296965853,-0.8128974579042495,-0.7206207211185747,-0.2719043732172939,-0.2766941144212299,-0.995346783945992,0.3238648516378599,-0.5702783311722296,-0.2757638657139556,-0.2760701680010385,-0.4704750282510385,-1.1014986050899571,-0.6318181397655521,-0.0836563888791644,-0.0868072048321256,-0.1776718400376298,-0.5445538583094308,1.3905374615001311,0.0357604195424969,0.0283080567281716,-0.7725487114378444,-1.629438957081653,-0.556189016206938,-0.375008425633269,-0.2598573398929065,-0.2923525328032668,-0.3060683719958646,-0.1368503175146478,-0.0398611348612041,-0.2607741852884034,-0.2971840603261946,-0.3064829449676959,-0.1401838481116293,-0.0474810478605587,-1.0240093999800743,-0.9942717706040956,-0.470290245787569,-0.1788840535610916,-0.7823136631747907,-0.8194134940948051,0.3051108015578868,-1.112767658178115,-0.5749516906920447,-1.650583625664186,-0.7244485745554129,-0.5745446980841367,-0.638812161415196,1.393019424658171,-0.560023741073404
2024-06-19,-0.375008425633269,-0.3819737440733545,0.0148547686719153,-0.9660905761364582,0.6870483120700241,-0.21679478717246337,-0.28943779450228263,-0.23704912305790254,-0.22932373601421216,39.80087732946527,0.11308546726294239,-0.3976229850623832,-0.1422687588997204,-0.025707799371270795,0.015158930741647172,-0.04086673011291797,-0.60908597719205,19,6,2,2,1.3270686158262923,-0.8724168218868263,0.1553519650437798,-1.2762204658487026,-0.2613661558071357,-0.267779041524689,-0.4185516765056236,-0.2240212534724007,0.5611508966240608,-0.2391388660595856,-0.2399782762238756,-1.0250975435502765,-0.811347721292509,-0.71975802089306,-0.2618697248797976,-0.2666491625841085,-0.9946017881033132,0.3349572877036,-0.567834034109338,-0.2025638222713414,-0.1968991473418829,-0.4081030510467236,-1.40024660647824,0.4691582802534545,-0.1339553263578409,-0.1360932496863184,-0.0801628099619769,-0.4762007976789222,1.0967249231046825,-0.3904697344816015,-0.27171850356158,-0.2598573398929065,-0.2923525328032668,-0.2533759553581231,-0.2053013513975396,-0.2781359138293807,-0.2607741852884034,-0.2971840603261946,-0.2480524434694195,-0.207707245935163,-0.4181339609660263,-1.0240093999800743,-0.9942717706040956,-0.4092752106669253,-0.0890404503371828,-0.2327051659281811,-0.8194134940948051,0.3051108015578868,-1.4061218222614251,-0.5260593300114932,0.5603677459311458,-0.7244485745554129,-0.5745446980841367,0.4665327230759705,1.095927506812648
2024-06-20,-0.3904697344816015,-0.3957866553827842,-0.6975457483642686,-1.163618126266833,-0.0561414223586026,-0.2530863667500003,-0.283080801668836,-0.2649437796803933,-0.23564318693450192,39.10721255274448,0.12155620318838467,-0.43258692117748965,-0.1555153589945525,-0.03723765384019223,0.004679613825279292,-0.04191726766547152,-0.6686818939277281,20,6,3,2,1.629736316497442e-16,-1.5453027891328706,0.1553519650437798,-1.2762204658487026,-0.3650604578426037,-0.3720285354512508,0.0145365191177183,-0.9601165090122088,0.687531260577479,-0.2510986979078453,-0.2574859006053182,-0.4189545888328575,-0.2190629006331839,0.5614226227001695,-0.2289521045730982,-0.2297611224389625,-1.024347660032628,-0.8043008341671531,-0.7170769787235655,-0.2563332771104674,-0.2565339964879923,-0.4691286937373143,-1.09823740124219,-0.6300930775139449,-0.0637352884716308,-0.0668103549466861,-0.1698914235274883,-0.526341587218171,1.3932719216292904,-0.3952402429270616,-0.375008425633269,-0.27171850356158,-0.2598573398929065,-0.3060683719958646,-0.1368503175146478,-0.3819737440733545,-0.2781359138293807,-0.2607741852884034,-0.3064829449676959,-0.1401838481116293,0.0148547686719153,-0.4181339609660263,-1.0240093999800743,-0.470290245787569,-0.1788840535610916,-0.9660905761364582,-0.2327051659281811,-0.8194134940948051,-1.112767658178115,-0.5749516906920447,0.6870483120700241,0.5603677459311458,-0.7244485745554129,-0.638812161415196,1.393019424658171
2024-06-21,-0.3952402429270616,-0.3934153524116347,-0.5413428205003501,-0.8227978772694127,0.3825316514995565,-0.28862427755658604,-0.2730702559748837,-0.2886340457252421,-0.24190189501264153,38.88204325525591,0.13033457333045487,-0.4614738439186681,-0.1655696352941066,-0.04622720825633331,-0.005501750591043228,-0.04072545766529008,-0.7170338110746295,21,6,4,2,-1.327068615826292,-0.8724168218868272,0.1553519650437798,-1.2762204658487026,-0.3805822977029329,-0.3858962078619432,-0.6980276502599156,-1.1583739197344616,-0.0538972946167388,-0.3552478466848648,-0.3621963114497649,0.0142253208350078,-0.9594189264573372,0.6877447176709895,-0.2409674596786384,-0.2473508598040031,-0.4183042869658004,-0.2099052923215406,0.5620745380457346,-0.2423370848098306,-0.2470434467134133,-0.993201313653014,0.3614737573987189,-0.5661799067758772,-0.1832723391184099,-0.1774897457767646,-0.3999877059900225,-1.378735009385406,0.4684845611396521,-0.4543400984186584,-0.3904697344816015,-0.375008425633269,-0.27171850356158,-0.2923525328032668,-0.2533759553581231,-0.3957866553827842,-0.3819737440733545,-0.2781359138293807,-0.2971840603261946,-0.2480524434694195,-0.6975457483642686,0.0148547686719153,-0.4181339609660263,-0.9942717706040956,-0.4092752106669253,-1.163618126266833,-0.9660905761364582,-0.2327051659281811,0.3051108015578868,-1.4061218222614251,-0.0561414223586026,0.6870483120700241,0.5603677459311458,-0.5745446980841367,0.4665327230759705
2024-06-22,-0.4543400984186584,-0.4550968074432577,-0.5886008361376005,-0.2363796390891843,1.029199730503903,-0.31352815225869796,-0.2655224004428574,-0.3187624189422269,-0.2502328049501324,36.10830280419896,0.14216718819148322,-0.5010785477929548,-0.1794556798007358,-0.057458019040316693,-0.015893004280897922,-0.041565014759418775,-0.7771285567139566,22,6,5,2,-1.327068615826292,0.4733551126052614,0.1553519650437798,-1.2762204658487026,-0.3853714826852099,-0.3835155038920312,-0.5417888395263544,-0.8162943463111921,0.3837362305601307,-0.3708377718511826,-0.3761252968182955,-0.6984897465412705,-1.1588239186616052,-0.0533419941685416,-0.3456001185966412,-0.3525523757841834,0.0148044567005928,-0.9528997196285532,0.6881965647805554,-0.2091776869462903,-0.20988310494617,-1.0229441129675665,-0.7962281960061409,-0.7152573956733833,-0.2373265043038234,-0.237442805240222,-0.4609246487613629,-1.0778902721499115,-0.6348329245982872,-0.4414751157008796,-0.3952402429270616,-0.3904697344816015,-0.375008425633269,-0.2598573398929065,-0.3060683719958646,-0.3934153524116347,-0.3957866553827842,-0.3819737440733545,-0.2607741852884034,-0.3064829449676959,-0.5413428205003501,-0.6975457483642686,0.0148547686719153,-1.0240093999800743,-0.470290245787569,-0.8227978772694127,-1.163618126266833,-0.9660905761364582,-0.8194134940948051,-1.112767658178115,0.3825316514995565,-0.0561414223586026,0.6870483120700241,-0.7244485745554129,-0.638812161415196
2024-06-23,-0.4414751157008796,-0.443276479945453,-1.252104677065902,-2.1911070996899413,-0.3511161569295589,-0.3439906320773211,-0.26338093373290233,-0.341073818352891,-0.257732503410946,37.15921352944007,0.1484126585655048,-0.5340824634572792,-0.19283490244588716,-0.06457602865096157,-0.02562960915491065,-0.03894641949605092,-0.8183065662896682,23,6,6,2,-4.0000881396397653e-16,1.1462410798513052,0.1553519650437798,-1.2762204658487026,-0.4447027140646349,-0.445441494223227,-0.5890577112547029,-0.2277093037427963,1.028871863219301,-0.3756479642093819,-0.3737340670731985,-0.5422178494909066,-0.8147642720475983,0.3840897555151644,-0.3612624196489224,-0.3665466898644904,-0.6977935205696995,-1.1530153299797263,-0.051716418019772,-0.2212812939720765,-0.2276026869437235,-0.4169633414549676,-0.1922097855340379,0.5624760109698449,-0.2232562018830722,-0.2279016140890182,-0.9842355364442138,0.3761926244883118,-0.5706833392045652,-0.5193431930131268,-0.4543400984186584,-0.3952402429270616,-0.3904697344816015,-0.27171850356158,-0.2923525328032668,-0.4550968074432577,-0.3934153524116347,-0.3957866553827842,-0.2781359138293807,-0.2971840603261946,-0.5886008361376005,-0.5413428205003501,-0.6975457483642686,-0.4181339609660263,-0.9942717706040956,-0.2363796390891843,-0.8227978772694127,-1.163618126266833,-0.2327051659281811,0.3051108015578868,1.029199730503903,0.3825316514995565,-0.0561414223586026,0.5603677459311458,-0.5745446980841367
